date,treatment,station,measurement,observations,mean_value,min_value,max_value
2024-05-26,ground_mounted_pv,PV,temperature,22,21.481818181818184,20.2,23.3
2024-05-26,open_sun_control,SS,humidity,642,12.351043613707166,6.69,17.36
2024-05-26,open_sun_control,SS,temperature,642,29.866931464174453,25.44,37.38
2024-05-26,open_sun_control,TI,humidity,459,68.75424836601307,45.2,94.5
2024-05-26,open_sun_control,TI,temperature,460,31.719782608695652,24.5,39.8
2024-05-27,agrivoltaic,PV,irradiance,744,281.7043010752688,0.0,1033.0
2024-05-27,agrivoltaic,PV,temperature,106,21.131132075471697,18.8,23.0
2024-05-27,agrivoltaic,SS,humidity,732,13.039303278688525,7.66,18.08
2024-05-27,agrivoltaic,SS,temperature,732,29.65158469945355,25.59,37.14
2024-05-27,agrivoltaic,TI,humidity,224,88.35714285714286,88.0,94.2
2024-05-27,agrivoltaic,TI,temperature,224,27.354017857142857,24.9,27.5
2024-05-27,ambient,,humidity,244,70.46967213114753,52.0,93.1
2024-05-27,ambient,,temperature,244,30.78893442622951,24.6,36.0
2024-05-27,ground_mounted_pv,PV,irradiance,244,268.094262295082,0.0,981.0
2024-05-27,ground_mounted_pv,PV,temperature,14,20.785714285714285,20.1,21.6
2024-05-27,open_sun_control,SS,humidity,703,8.733271692745376,4.62,12.59
2024-05-27,open_sun_control,SS,temperature,703,31.81399715504979,25.37,40.61
2024-05-27,open_sun_control,TI,humidity,488,66.2110655737705,42.3,92.8
2024-05-27,open_sun_control,TI,temperature,488,32.57745901639344,24.2,42.4
2024-05-28,agrivoltaic,PV,irradiance,721,292.0527045769764,0.0,927.0
2024-05-28,agrivoltaic,PV,temperature,351,17.361538461538462,10.2,23.3
2024-05-28,agrivoltaic,SS,humidity,699,11.578769670958513,7.03,16.38
2024-05-28,agrivoltaic,SS,temperature,699,31.88824034334764,26.78,39.87
2024-05-28,agrivoltaic,TI,humidity,237,14.109704641350211,0.0,88.0
2024-05-28,agrivoltaic,TI,temperature,38,27.5,27.5,27.5
2024-05-28,ambient,,humidity,226,63.23495575221239,48.2,86.0
2024-05-28,ambient,,rainfall,196,0.0,0.0,0.0
2024-05-28,ambient,,temperature,226,32.94203539823009,27.1,37.8
2024-05-28,ground_mounted_pv,PV,irradiance,225,294.44444444444446,0.0,880.0
2024-05-28,ground_mounted_pv,PV,temperature,225,15.552888888888889,10.8,22.3
2024-05-28,open_sun_control,SS,humidity,678,6.755339233038348,4.13,9.35
2024-05-28,open_sun_control,SS,temperature,679,34.647835051546394,26.88,44.96
2024-05-28,open_sun_control,TI,humidity,462,59.33441558441559,35.5,87.9
2024-05-28,open_sun_control,TI,temperature,462,34.70454545454545,26.5,44.6
2024-05-29,agrivoltaic,PV,irradiance,821,213.1023142509135,0.0,954.0
2024-05-29,agrivoltaic,PV,temperature,33,20.36060606060606,20.0,21.3
2024-05-29,agrivoltaic,SS,humidity,810,10.429641975308643,6.47,15.22
2024-05-29,agrivoltaic,SS,temperature,810,31.683703703703703,28.06,37.81
2024-05-29,ambient,,humidity,262,68.71793893129771,53.5,85.4
2024-05-29,ambient,,temperature,262,31.781679389312973,27.7,36.3
2024-05-29,ground_mounted_pv,PV,irradiance,261,211.80459770114942,0.0,916.0
2024-05-29,open_sun_control,SS,humidity,810,4.488234567901235,0.0,7.15
2024-05-29,open_sun_control,SS,temperature,810,34.15276543209877,27.47,45.89
2024-05-29,open_sun_control,TI,humidity,536,63.458955223880594,33.6,88.4
2024-05-29,open_sun_control,TI,temperature,536,34.57537313432836,26.6,47.4
2024-05-30,agrivoltaic,PV,irradiance,729,225.90971193415638,0.0,936.0
2024-05-30,agrivoltaic,PV,temperature,288,16.29347222222222,9.0,24.01
2024-05-30,agrivoltaic,SS,humidity,677,6.355568685376662,0.0,27.8
2024-05-30,agrivoltaic,SS,temperature,677,29.627163958641063,22.33,40.11
2024-05-30,agrivoltaic,TI,humidity,196,0.4607142857142857,0.0,90.3
2024-05-30,agrivoltaic,TI,temperature,1,24.5,24.5,24.5
2024-05-30,ambient,,humidity,225,74.61777777777777,45.0,92.4
2024-05-30,ambient,,temperature,225,29.301333333333336,11.6,37.7
2024-05-30,ground_mounted_pv,PV,irradiance,225,233.50666666666666,0.0,895.0
2024-05-30,ground_mounted_pv,PV,temperature,18,20.23888888888889,20.0,20.7
2024-05-30,open_sun_control,SS,humidity,704,7.5109375,0.0,96.1
2024-05-30,open_sun_control,SS,temperature,704,32.888125,22.87,49.28
2024-05-30,open_sun_control,TI,humidity,465,70.10236559139784,0.0,96.7
2024-05-30,open_sun_control,TI,temperature,465,33.108172043010754,11.5,49.4
2024-05-31,agrivoltaic,PV,irradiance,668,313.4247005988024,0.0,929.0
2024-05-31,agrivoltaic,PV,temperature,329,16.801823708206687,9.1,23.6
2024-05-31,agrivoltaic,SS,humidity,668,1.1413323353293412,0.0,76.2
2024-05-31,agrivoltaic,SS,temperature,668,29.66565868263473,11.2,36.37
2024-05-31,agrivoltaic,TI,humidity,224,94.84598214285714,0.0,95.8
2024-05-31,agrivoltaic,TI,temperature,224,24.724598214285713,24.3,28.62
2024-05-31,ambient,,humidity,222,72.96711711711713,53.3,95.1
2024-05-31,ambient,,temperature,222,30.065765765765768,23.9,35.1
2024-05-31,ground_mounted_pv,PV,irradiance,223,296.9201793721973,0.0,894.0
2024-05-31,ground_mounted_pv,PV,temperature,223,15.160986547085201,10.6,24.7
2024-05-31,open_sun_control,SS,humidity,669,9.697309417040358,0.0,17.5
2024-05-31,open_sun_control,SS,temperature,668,31.638757485029938,24.14,46.29
2024-05-31,open_sun_control,TI,humidity,446,82.82825112107624,0.1,98.3
2024-05-31,open_sun_control,TI,temperature,446,28.78513452914798,23.9,44.6
2024-06-01,agrivoltaic,PV,irradiance,810,257.0777777777778,0.0,1116.0
2024-06-01,agrivoltaic,PV,temperature,153,21.120261437908496,18.6,23.9
2024-06-01,agrivoltaic,SS,humidity,798,0.3993483709273183,0.0,1.82
2024-06-01,agrivoltaic,SS,temperature,798,30.733345864661654,25.44,38.77
2024-06-01,agrivoltaic,TI,humidity,266,14.75075187969925,0.0,95.7
2024-06-01,agrivoltaic,TI,temperature,41,24.7,24.7,24.7
2024-06-01,ambient,,humidity,266,70.75263157894737,50.5,90.1
2024-06-01,ambient,,temperature,266,30.963157894736845,25.8,36.2
2024-06-01,ground_mounted_pv,PV,irradiance,266,246.61654135338347,0.0,1075.0
2024-06-01,ground_mounted_pv,PV,temperature,31,20.5258064516129,20.0,22.2
2024-06-01,open_sun_control,SS,humidity,798,7.3098120300751885,0.0,13.05
2024-06-01,open_sun_control,SS,temperature,798,31.64635338345865,24.64,39.68
2024-06-01,open_sun_control,TI,humidity,532,66.06372180451127,27.5,97.2
2024-06-01,open_sun_control,TI,temperature,532,33.9328947368421,24.7,54.8
2024-06-02,agrivoltaic,PV,irradiance,828,219.18236714975845,0.0,918.0
2024-06-02,agrivoltaic,PV,temperature,17,20.31764705882353,20.0,20.9
2024-06-02,agrivoltaic,SS,humidity,816,0.377781862745098,0.0,10.14
2024-06-02,agrivoltaic,SS,temperature,816,29.93888480392157,25.57,37.95
2024-06-02,ambient,,humidity,264,73.42424242424242,53.1,89.6
2024-06-02,ambient,,temperature,264,29.936742424242425,25.8,35.4
2024-06-02,ground_mounted_pv,PV,irradiance,263,218.2699619771863,0.0,885.0
2024-06-02,open_sun_control,SS,humidity,816,2.9445710784313723,0.0,10.05
2024-06-02,open_sun_control,SS,temperature,816,31.010526960784315,25.34,39.23
2024-06-02,open_sun_control,TI,humidity,540,62.549629629629635,26.1,91.8
2024-06-02,open_sun_control,TI,temperature,540,34.45092592592592,25.1,53.1
2024-06-03,agrivoltaic,PV,irradiance,797,257.30238393977413,0.0,907.0
2024-06-03,agrivoltaic,PV,temperature,188,21.538297872340426,18.9,23.9
2024-06-03,agrivoltaic,SS,humidity,761,0.27713534822601843,0.0,8.95
2024-06-03,agrivoltaic,SS,temperature,761,31.8911038107753,25.74,40.78
2024-06-03,ambient,,humidity,253,67.38932806324111,44.8,92.5
2024-06-03,ambient,,temperature,253,31.729644268774706,26.2,38.2
2024-06-03,ground_mounted_pv,PV,irradiance,254,254.68503937007873,0.0,866.0
2024-06-03,ground_mounted_pv,PV,temperature,52,20.878846153846155,19.1,22.2
2024-06-03,open_sun_control,SS,humidity,785,1.5943057324840764,0.0,5.02
2024-06-03,open_sun_control,SS,temperature,785,33.02996178343949,25.52,43.65
2024-06-03,open_sun_control,TI,humidity,519,55.87071290944124,19.9,93.4
2024-06-03,open_sun_control,TI,temperature,516,37.816472868217055,25.1,59.5
2024-06-04,agrivoltaic,PV,irradiance,822,213.32238442822384,0.0,968.0
2024-06-04,agrivoltaic,PV,temperature,87,21.322988505747126,19.9,23.6
2024-06-04,agrivoltaic,SS,humidity,810,1.127456790123457,0.0,13.57
2024-06-04,agrivoltaic,SS,temperature,810,30.2069012345679,20.79,41.02
2024-06-04,ambient,,humidity,262,71.55496183206107,47.4,93.4
2024-06-04,ambient,,temperature,262,29.910687022900763,22.5,38.2
2024-06-04,ground_mounted_pv,PV,irradiance,262,208.89312977099237,0.0,918.0
2024-06-04,ground_mounted_pv,PV,temperature,20,21.07,20.0,22.2
2024-06-04,open_sun_control,SS,humidity,810,2.427024691358025,0.0,14.29
2024-06-04,open_sun_control,SS,temperature,810,31.049839506172837,21.08,42.83
2024-06-04,open_sun_control,TI,humidity,536,64.50354477611941,20.6,97.5
2024-06-04,open_sun_control,TI,temperature,536,35.172014925373134,22.0,59.2
2024-06-05,agrivoltaic,PV,irradiance,789,150.19518377693282,0.0,954.0
2024-06-05,agrivoltaic,PV,temperature,22,20.80909090909091,20.0,22.8
2024-06-05,agrivoltaic,SS,humidity,753,0.5519256308100929,0.0,12.12
2024-06-05,agrivoltaic,SS,temperature,753,26.72998671978752,22.46,33.95
2024-06-05,ambient,,humidity,251,81.80159362549801,61.7,90.8
2024-06-05,ambient,,temperature,251,27.036653386454184,23.8,34.0
2024-06-05,ground_mounted_pv,PV,irradiance,251,147.18725099601593,0.0,886.0
2024-06-05,ground_mounted_pv,PV,temperature,9,21.133333333333336,20.0,22.1
2024-06-05,open_sun_control,SS,humidity,777,3.8363706563706566,0.0,13.05
2024-06-05,open_sun_control,SS,temperature,777,27.371930501930503,22.38,38.94
2024-06-05,open_sun_control,TI,humidity,514,87.93988326848249,51.7,98.8
2024-06-05,open_sun_control,TI,temperature,514,28.234630350194553,23.5,44.5
2024-06-06,agrivoltaic,PV,irradiance,738,247.47289972899728,0.0,1049.0
2024-06-06,agrivoltaic,PV,temperature,3,20.2,20.0,20.4
2024-06-06,agrivoltaic,SS,humidity,702,0.08631054131054132,0.0,1.39
2024-06-06,agrivoltaic,SS,temperature,702,29.270498575498575,21.71,36.35
2024-06-06,ambient,,humidity,234,75.1482905982906,58.8,95.0
2024-06-06,ambient,,temperature,234,29.71837606837607,22.5,34.2
2024-06-06,ground_mounted_pv,PV,irradiance,234,241.13675213675214,0.0,1001.0
2024-06-06,ground_mounted_pv,PV,temperature,55,21.15818181818182,19.5,23.5
2024-06-06,open_sun_control,SS,humidity,722,3.4852216066481994,0.0,11.74
2024-06-06,open_sun_control,SS,temperature,722,30.08612188365651,21.24,38.46
2024-06-06,open_sun_control,TI,humidity,480,70.70645833333333,40.8,97.2
2024-06-06,open_sun_control,TI,temperature,480,32.13395833333333,22.3,44.3
2024-06-07,agrivoltaic,PV,irradiance,798,173.93483709273184,0.0,1125.0
2024-06-07,agrivoltaic,PV,temperature,37,21.4027027027027,20.0,23.1
2024-06-07,agrivoltaic,SS,humidity,762,0.0,0.0,0.0
2024-06-07,agrivoltaic,SS,temperature,762,28.25194225721785,22.3,34.19
2024-06-07,ambient,,humidity,254,79.42125984251969,60.8,90.4
2024-06-07,ambient,,temperature,254,28.493700787401572,22.9,34.0
2024-06-07,ground_mounted_pv,PV,irradiance,254,174.9291338582677,0.0,1064.0
2024-06-07,ground_mounted_pv,PV,temperature,22,21.904545454545453,19.7,25.3
2024-06-07,open_sun_control,SS,humidity,782,2.907084398976982,0.0,8.95
2024-06-07,open_sun_control,SS,temperature,782,29.088823529411762,22.04,39.61
2024-06-07,open_sun_control,TI,humidity,520,78.36730769230769,38.7,96.7
2024-06-07,open_sun_control,TI,temperature,520,30.482692307692307,22.9,45.7
2024-06-08,agrivoltaic,PV,irradiance,839,216.2026221692491,0.0,1153.0
2024-06-08,agrivoltaic,PV,temperature,72,20.813888888888886,20.0,22.2
2024-06-08,agrivoltaic,SS,humidity,803,0.0,0.0,0.0
2024-06-08,agrivoltaic,SS,temperature,803,29.936226650062267,25.92,39.03
2024-06-08,ambient,,humidity,267,75.75131086142322,57.5,90.4
2024-06-08,ambient,,temperature,267,30.155805243445695,26.7,34.5
2024-06-08,ground_mounted_pv,PV,irradiance,267,214.61423220973782,0.0,1008.0
2024-06-08,ground_mounted_pv,PV,temperature,33,21.106060606060606,20.0,22.4
2024-06-08,open_sun_control,SS,humidity,769,2.9426007802340703,0.0,8.67
2024-06-08,open_sun_control,SS,temperature,769,31.328166449934983,26.09,39.83
2024-06-08,open_sun_control,TI,humidity,547,68.25374771480804,34.7,92.6
2024-06-08,open_sun_control,TI,temperature,547,32.42797074954296,26.1,46.4
2024-06-09,agrivoltaic,PV,irradiance,864,190.85069444444446,0.0,1114.0
2024-06-09,agrivoltaic,PV,temperature,3,20.633333333333333,20.5,20.9
2024-06-09,agrivoltaic,SS,humidity,864,0.0,0.0,0.0
2024-06-09,agrivoltaic,SS,temperature,864,29.73900462962963,24.92,38.29
2024-06-09,ambient,,humidity,288,75.78854166666666,57.8,89.3
2024-06-09,ambient,,temperature,288,29.673958333333335,25.4,34.7
2024-06-09,ground_mounted_pv,PV,irradiance,288,175.09722222222223,0.0,963.0
2024-06-09,ground_mounted_pv,PV,temperature,17,20.429411764705883,20.0,21.3
2024-06-09,open_sun_control,SS,humidity,655,3.112442748091603,0.0,7.61
2024-06-09,open_sun_control,SS,temperature,656,31.013795731707315,24.97,40.61
2024-06-09,open_sun_control,TI,humidity,576,67.03159722222222,35.4,88.1
2024-06-09,open_sun_control,TI,temperature,576,32.11840277777778,25.3,45.9
2024-06-10,agrivoltaic,PV,irradiance,731,222.0656634746922,0.0,950.0
2024-06-10,agrivoltaic,PV,temperature,55,20.723636363636363,19.8,21.9
2024-06-10,agrivoltaic,SS,humidity,719,0.0,0.0,0.0
2024-06-10,agrivoltaic,SS,temperature,719,29.827913769123782,25.49,37.23
2024-06-10,ambient,,humidity,239,71.80836820083682,53.5,89.4
2024-06-10,ambient,,temperature,239,29.58284518828452,26.2,35.0
2024-06-10,ground_mounted_pv,PV,irradiance,239,210.69456066945608,0.0,895.0
2024-06-10,ground_mounted_pv,PV,temperature,33,20.745454545454546,19.6,22.1
2024-06-10,open_sun_control,SS,humidity,495,3.0624646464646466,0.0,6.81
2024-06-10,open_sun_control,SS,temperature,495,31.493373737373737,25.54,41.21
2024-06-10,open_sun_control,TI,humidity,479,62.11461377870564,30.9,88.3
2024-06-10,open_sun_control,TI,temperature,479,32.49457202505219,25.7,48.2
2024-06-11,agrivoltaic,PV,irradiance,723,238.42185338865838,0.0,1013.0
2024-06-11,agrivoltaic,PV,temperature,74,20.69054054054054,20.0,22.0
2024-06-11,agrivoltaic,SS,humidity,712,0.0,0.0,0.0
2024-06-11,agrivoltaic,SS,temperature,712,31.103988764044946,24.77,42.18
2024-06-11,ambient,,humidity,238,68.8546218487395,51.3,89.0
2024-06-11,ambient,,temperature,238,30.75378151260504,25.0,35.6
2024-06-11,ground_mounted_pv,PV,irradiance,237,230.0928270042194,0.0,943.0
2024-06-11,ground_mounted_pv,PV,temperature,13,20.353846153846156,20.0,21.1
2024-06-11,open_sun_control,SS,humidity,475,2.946105263157895,0.0,6.39
2024-06-11,open_sun_control,SS,temperature,475,32.638715789473686,24.69,41.86
2024-06-11,open_sun_control,TI,humidity,475,58.61094736842105,27.2,87.3
2024-06-11,open_sun_control,TI,temperature,475,34.183157894736844,24.6,50.5
2024-06-12,agrivoltaic,PV,irradiance,750,303.71066666666667,0.0,1074.0
2024-06-12,agrivoltaic,PV,temperature,179,21.977653631284916,19.4,27.1
2024-06-12,agrivoltaic,SS,humidity,714,0.0,0.0,0.0
2024-06-12,agrivoltaic,SS,temperature,714,31.530168067226892,24.49,44.69
2024-06-12,ambient,,humidity,238,66.62521008403361,48.3,82.4
2024-06-12,ambient,,temperature,238,30.738655462184873,24.6,37.5
2024-06-12,ground_mounted_pv,PV,irradiance,238,296.89915966386553,0.0,970.0
2024-06-12,ground_mounted_pv,PV,temperature,73,22.183561643835617,20.0,24.9
2024-06-12,open_sun_control,SS,humidity,488,2.799139344262295,0.0,6.05
2024-06-12,open_sun_control,SS,temperature,488,33.56243852459016,24.29,43.4
2024-06-12,open_sun_control,TI,humidity,410,53.6119512195122,22.6,78.7
2024-06-12,open_sun_control,TI,temperature,488,34.97602459016393,24.4,55.7
2024-06-13,agrivoltaic,PV,irradiance,753,240.4223107569721,0.0,1042.0
2024-06-13,agrivoltaic,PV,temperature,98,21.806122448979593,19.6,23.5
2024-06-13,agrivoltaic,SS,humidity,741,0.0,0.0,0.0
2024-06-13,agrivoltaic,SS,temperature,741,31.412442645074222,26.09,41.45
2024-06-13,ambient,,humidity,239,67.65857740585774,48.2,87.6
2024-06-13,ambient,,temperature,239,31.109205020920502,26.4,36.8
2024-06-13,ground_mounted_pv,PV,irradiance,251,220.63346613545818,0.0,976.0
2024-06-13,ground_mounted_pv,PV,temperature,23,21.16521739130435,20.1,22.2
2024-06-13,open_sun_control,SS,humidity,591,2.0863959390862945,0.0,5.45
2024-06-13,open_sun_control,SS,temperature,591,33.95793570219966,25.87,44.36
2024-06-13,open_sun_control,TI,humidity,490,58.02836734693878,23.4,87.8
2024-06-13,open_sun_control,TI,temperature,490,34.863469387755096,25.9,55.7
2024-06-14,agrivoltaic,PV,irradiance,716,236.40782122905028,0.0,949.0
2024-06-14,agrivoltaic,PV,temperature,58,20.617241379310343,19.9,21.8
2024-06-14,agrivoltaic,SS,humidity,704,0.0,0.0,0.0
2024-06-14,agrivoltaic,SS,temperature,704,31.04855113636364,25.92,41.16
2024-06-14,ambient,,humidity,234,67.97735042735043,50.5,88.8
2024-06-14,ambient,,temperature,234,30.514529914529913,26.1,36.1
2024-06-14,ground_mounted_pv,PV,irradiance,234,226.39743589743588,0.0,875.0
2024-06-14,ground_mounted_pv,PV,temperature,3,20.3,20.0,20.5
2024-06-14,open_sun_control,SS,humidity,553,1.9209945750452078,0.0,4.82
2024-06-14,open_sun_control,SS,temperature,553,33.517486437613016,25.84,43.01
2024-06-14,open_sun_control,TI,humidity,469,57.14157782515992,25.6,86.8
2024-06-14,open_sun_control,TI,temperature,469,34.450746268656715,26.0,53.3
2024-06-15,agrivoltaic,PV,irradiance,659,172.04855842185128,0.0,892.0
2024-06-15,agrivoltaic,SS,humidity,611,0.0,0.0,0.0
2024-06-15,agrivoltaic,SS,temperature,611,30.225400981996728,24.11,39.35
2024-06-15,ambient,,humidity,205,66.94243902439025,52.6,82.8
2024-06-15,ambient,,temperature,205,29.53121951219512,24.4,33.7
2024-06-15,ground_mounted_pv,PV,irradiance,205,167.05365853658537,0.0,814.0
2024-06-15,open_sun_control,SS,humidity,421,2.1470546318289787,0.0,4.51
2024-06-15,open_sun_control,SS,temperature,421,31.31163895486936,23.96,39.71
2024-06-15,open_sun_control,TI,humidity,421,58.44750593824229,30.5,79.3
2024-06-15,open_sun_control,TI,temperature,421,32.20071258907363,24.1,47.1
2024-06-16,agrivoltaic,PV,irradiance,616,224.50324675324674,0.0,1009.0
2024-06-16,agrivoltaic,PV,temperature,120,18.964166666666664,12.1,23.3
2024-06-16,agrivoltaic,SS,humidity,603,0.6987562189054727,0.0,14.54
2024-06-16,agrivoltaic,SS,temperature,604,29.21003311258278,23.23,39.71
2024-06-16,ambient,,humidity,189,75.28888888888889,52.5,94.8
2024-06-16,ambient,,temperature,189,28.84338624338624,23.7,34.6
2024-06-16,ground_mounted_pv,PV,irradiance,199,216.59798994974875,0.0,898.0
2024-06-16,ground_mounted_pv,PV,temperature,13,20.853846153846156,20.2,21.7
2024-06-16,open_sun_control,SS,humidity,421,4.8399762470308785,0.0,27.87
2024-06-16,open_sun_control,SS,temperature,421,31.699263657957243,23.81,41.35
2024-06-16,open_sun_control,TI,humidity,377,65.41167108753316,24.9,95.9
2024-06-16,open_sun_control,TI,temperature,377,33.145358090185674,23.8,54.9
2024-06-17,agrivoltaic,PV,irradiance,669,288.64125560538116,0.0,1156.0
2024-06-17,agrivoltaic,PV,temperature,100,21.505,19.7,23.7
2024-06-17,agrivoltaic,SS,humidity,662,0.05027190332326284,0.0,1.18
2024-06-17,agrivoltaic,SS,temperature,662,28.474184290030212,23.4,35.03
2024-06-17,agrivoltaic,TI,humidity,221,0.0,0.0,0.0
2024-06-17,ambient,,humidity,220,74.52363636363637,55.6,94.4
2024-06-17,ambient,,temperature,220,29.088636363636365,23.6,33.7
2024-06-17,ground_mounted_pv,PV,irradiance,221,270.41628959276017,0.0,1176.0
2024-06-17,ground_mounted_pv,PV,temperature,28,20.978571428571428,20.0,22.6
2024-06-17,open_sun_control,SS,humidity,467,8.19625267665953,0.0,23.77
2024-06-17,open_sun_control,SS,temperature,467,30.604518201284794,23.2,42.15
2024-06-17,open_sun_control,TI,humidity,441,94.68367346938776,83.8,96.7
2024-06-17,open_sun_control,TI,temperature,441,27.887755102040817,23.3,43.7
2024-06-18,agrivoltaic,PV,irradiance,674,333.77299703264094,0.0,1006.0
2024-06-18,agrivoltaic,PV,temperature,358,18.742737430167598,9.7,25.7
2024-06-18,agrivoltaic,SS,humidity,666,0.0,0.0,0.0
2024-06-18,agrivoltaic,SS,temperature,666,30.485075075075077,25.32,37.79
2024-06-18,agrivoltaic,TI,humidity,222,0.0,0.0,0.0
2024-06-18,ambient,,humidity,222,69.32972972972973,47.9,94.9
2024-06-18,ambient,,temperature,212,31.59245283018868,25.5,36.6
2024-06-18,ground_mounted_pv,PV,irradiance,222,322.2567567567568,0.0,958.0
2024-06-18,ground_mounted_pv,PV,temperature,69,22.26231884057971,19.3,24.7
2024-06-18,open_sun_control,SS,humidity,520,5.989173076923077,0.0,15.97
2024-06-18,open_sun_control,SS,temperature,520,33.188057692307694,25.42,44.39
2024-06-18,open_sun_control,TI,humidity,444,77.51779279279279,42.4,97.9
2024-06-18,open_sun_control,TI,temperature,444,33.95698198198198,25.3,45.6
2024-06-19,agrivoltaic,PV,irradiance,485,205.83917525773197,0.0,844.0
2024-06-19,agrivoltaic,PV,temperature,75,16.54,8.6,22.5
2024-06-19,agrivoltaic,SS,humidity,451,0.06527716186252772,0.0,5.87
2024-06-19,agrivoltaic,SS,temperature,452,27.783805309734515,21.86,33.14
2024-06-19,agrivoltaic,TI,humidity,158,0.0,0.0,0.0
2024-06-19,ambient,,humidity,150,74.81466666666667,63.2,91.9
2024-06-19,ambient,,temperature,150,28.49,22.3,31.3
2024-06-19,ground_mounted_pv,PV,irradiance,151,209.28476821192052,0.0,804.0
2024-06-19,ground_mounted_pv,PV,temperature,6,20.816666666666666,20.2,21.2
2024-06-19,open_sun_control,SS,humidity,308,9.53448051948052,0.0,21.18
2024-06-19,open_sun_control,SS,temperature,308,29.100714285714286,22.2,37.28
2024-06-19,open_sun_control,TI,humidity,307,85.16123778501628,55.6,98.5
2024-06-19,open_sun_control,TI,temperature,308,29.752922077922076,21.5,38.3
2024-06-20,agrivoltaic,PV,irradiance,587,271.97444633730834,0.0,955.0
2024-06-20,agrivoltaic,PV,temperature,15,20.233333333333334,20.0,20.7
2024-06-20,agrivoltaic,SS,humidity,573,0.0,0.0,0.0
2024-06-20,agrivoltaic,SS,temperature,573,29.434869109947645,24.16,35.8
2024-06-20,ambient,,humidity,191,75.6413612565445,60.1,90.3
2024-06-20,ambient,,temperature,191,29.92931937172775,25.0,34.2
2024-06-20,ground_mounted_pv,PV,irradiance,191,264.73298429319374,0.0,911.0
2024-06-20,open_sun_control,SS,humidity,383,6.936788511749347,0.0,16.85
2024-06-20,open_sun_control,SS,temperature,383,30.503994778067888,24.44,37.81
2024-06-20,open_sun_control,TI,humidity,383,79.69608355091384,50.5,97.7
2024-06-20,open_sun_control,TI,temperature,383,31.919060052219322,24.5,42.4
2024-06-21,agrivoltaic,PV,irradiance,558,361.5824372759857,0.0,880.0
2024-06-21,agrivoltaic,PV,temperature,122,20.839344262295082,20.0,22.4
2024-06-21,agrivoltaic,SS,humidity,546,3.1271428571428572,0.0,10.05
2024-06-21,agrivoltaic,SS,temperature,546,29.767710622710624,24.19,36.64
2024-06-21,agrivoltaic,TI,humidity,182,0.0,0.0,0.0
2024-06-21,ambient,,humidity,182,72.22087912087912,57.1,90.7
2024-06-21,ambient,,temperature,182,30.20659340659341,24.5,34.8
2024-06-21,ground_mounted_pv,PV,irradiance,182,354.5164835164835,0.0,830.0
2024-06-21,ground_mounted_pv,PV,temperature,20,20.64,20.1,21.6
2024-06-21,open_sun_control,SS,humidity,520,4.701288461538462,0.0,13.27
2024-06-21,open_sun_control,SS,temperature,520,32.24840384615384,23.91,38.94
2024-06-21,open_sun_control,TI,humidity,376,69.74920212765957,49.2,97.7
2024-06-21,open_sun_control,TI,temperature,376,34.463297872340426,24.2,49.0
2024-06-22,agrivoltaic,PV,irradiance,561,365.6631016042781,0.0,1065.0
2024-06-22,agrivoltaic,PV,temperature,272,17.155882352941177,9.5,23.2
2024-06-22,agrivoltaic,SS,humidity,549,9.876539162112934,0.0,19.0
2024-06-22,agrivoltaic,SS,temperature,549,29.746612021857924,24.69,34.65
2024-06-22,agrivoltaic,TI,humidity,183,0.0,0.0,0.0
2024-06-22,ambient,,humidity,183,71.75136612021858,60.1,90.2
2024-06-22,ambient,,temperature,183,30.321311475409836,25.0,33.8
2024-06-22,ground_mounted_pv,PV,irradiance,183,349.5081967213115,0.0,1015.0
2024-06-22,ground_mounted_pv,PV,temperature,21,20.48095238095238,20.0,21.6
2024-06-22,open_sun_control,SS,humidity,480,11.4934375,0.0,20.49
2024-06-22,open_sun_control,SS,temperature,480,33.009541666666664,24.37,40.97
2024-06-22,open_sun_control,TI,humidity,366,65.68142076502733,40.7,97.1
2024-06-22,open_sun_control,TI,temperature,366,35.09398907103825,24.7,49.7
2024-06-23,agrivoltaic,PV,irradiance,528,324.21022727272725,0.0,1038.0
2024-06-23,agrivoltaic,PV,temperature,367,15.498092643051772,9.6,21.6
2024-06-23,agrivoltaic,SS,humidity,516,15.286240310077519,12.05,18.43
2024-06-23,agrivoltaic,SS,temperature,516,29.29106589147287,26.41,32.06
2024-06-23,agrivoltaic,TI,humidity,172,0.0,0.0,0.0
2024-06-23,ambient,,humidity,172,73.08546511627907,57.7,90.2
2024-06-23,ambient,,temperature,172,30.246511627906976,25.7,34.3
2024-06-23,ground_mounted_pv,PV,irradiance,172,323.7732558139535,0.0,980.0
2024-06-23,open_sun_control,SS,humidity,344,18.59343023255814,17.0,20.04
2024-06-23,open_sun_control,SS,temperature,344,31.33171511627907,27.08,35.44
2024-06-23,open_sun_control,TI,humidity,344,66.24186046511628,45.1,96.1
2024-06-23,open_sun_control,TI,temperature,344,34.4953488372093,24.9,48.7
2024-06-24,agrivoltaic,PV,irradiance,552,198.2336956521739,0.0,1000.0
2024-06-24,agrivoltaic,PV,temperature,364,12.197802197802197,9.0,21.1
2024-06-24,agrivoltaic,SS,humidity,540,16.63612962962963,11.85,25.93
2024-06-24,agrivoltaic,SS,temperature,540,27.162481481481482,24.69,30.13
2024-06-24,agrivoltaic,TI,humidity,180,0.0,0.0,0.0
2024-06-24,ambient,,humidity,180,84.63222222222223,73.0,91.9
2024-06-24,ambient,,temperature,180,26.637777777777778,23.8,31.2
